,HOY,DOY,Month,Day,Hour,Load
2017-10-18 08:00:00,6969,291,10,18,9,630
2017-10-18 09:00:00,6970,291,10,18,10,610
2017-10-18 10:00:00,6971,291,10,18,11,620
2017-10-18 11:00:00,6972,291,10,18,12,610
2017-10-18 12:00:00,6973,291,10,18,13,610
2017-10-18 13:00:00,6974,291,10,18,14,580
2017-10-18 14:00:00,6975,291,10,18,15,590
2017-10-18 15:00:00,6976,291,10,18,16,580
2017-10-18 16:00:00,6977,291,10,18,17,590
2017-10-18 17:00:00,6978,291,10,18,18,640
2017-10-18 18:00:00,6979,291,10,18,19,710
2017-10-18 19:00:00,6980,291,10,18,20,670
2017-10-18 20:00:00,6981,291,10,18,21,650
2017-10-18 21:00:00,6982,291,10,18,22,660
2017-10-18 22:00:00,6983,291,10,18,23,560
2017-10-18 23:00:00,6984,291,10,18,24,550
2017-10-19 00:00:00,6985,292,10,19,1,480
2017-10-19 01:00:00,6986,292,10,19,2,480
2017-10-19 02:00:00,6987,292,10,19,3,470
2017-10-19 03:00:00,6988,292,10,19,4,470
2017-10-19 04:00:00,6989,292,10,19,5,480
2017-10-19 05:00:00,6990,292,10,19,6,520
2017-10-19 06:00:00,6991,292,10,19,7,560
2017-10-19 07:00:00,6992,292,10,19,8,540
2017-10-19 08:00:00,6993,292,10,19,9,630
2017-10-19 09:00:00,6994,292,10,19,10,610
2017-10-19 10:00:00,6995,292,10,19,11,620
2017-10-19 11:00:00,6996,292,10,19,12,610
2017-10-19 12:00:00,6997,292,10,19,13,610
2017-10-19 13:00:00,6998,292,10,19,14,580
2017-10-19 14:00:00,6999,292,10,19,15,590
2017-10-19 15:00:00,7000,292,10,19,16,580
2017-10-19 16:00:00,7001,292,10,19,17,590
2017-10-19 17:00:00,7002,292,10,19,18,640
2017-10-19 18:00:00,7003,292,10,19,19,710
2017-10-19 19:00:00,7004,292,10,19,20,670
2017-10-19 20:00:00,7005,292,10,19,21,650
2017-10-19 21:00:00,7006,292,10,19,22,660
2017-10-19 22:00:00,7007,292,10,19,23,560
2017-10-19 23:00:00,7008,292,10,19,24,550
2017-10-20 00:00:00,7009,293,10,20,1,480
2017-10-20 01:00:00,7010,293,10,20,2,480
2017-10-20 02:00:00,7011,293,10,20,3,470
2017-10-20 03:00:00,7012,293,10,20,4,470
2017-10-20 04:00:00,7013,293,10,20,5,480
2017-10-20 05:00:00,7014,293,10,20,6,520
2017-10-20 06:00:00,7015,293,10,20,7,560
2017-10-20 07:00:00,7016,293,10,20,8,540
2017-10-20 08:00:00,7017,293,10,20,9,630
2017-10-20 09:00:00,7018,293,10,20,10,610
2017-10-20 10:00:00,7019,293,10,20,11,620
2017-10-20 11:00:00,7020,293,10,20,12,610
2017-10-20 12:00:00,7021,293,10,20,13,610
2017-10-20 13:00:00,7022,293,10,20,14,580
2017-10-20 14:00:00,7023,293,10,20,15,590
2017-10-20 15:00:00,7024,293,10,20,16,580
2017-10-20 16:00:00,7025,293,10,20,17,590
2017-10-20 17:00:00,7026,293,10,20,18,640
2017-10-20 18:00:00,7027,293,10,20,19,710
2017-10-20 19:00:00,7028,293,10,20,20,670
2017-10-20 20:00:00,7029,293,10,20,21,650
2017-10-20 21:00:00,7030,293,10,20,22,660
2017-10-20 22:00:00,7031,293,10,20,23,560
2017-10-20 23:00:00,7032,293,10,20,24,550
2017-10-21 00:00:00,7033,294,10,21,1,480
2017-10-21 01:00:00,7034,294,10,21,2,480
2017-10-21 02:00:00,7035,294,10,21,3,470
2017-10-21 03:00:00,7036,294,10,21,4,470
2017-10-21 04:00:00,7037,294,10,21,5,480
2017-10-21 05:00:00,7038,294,10,21,6,520
2017-10-21 06:00:00,7039,294,10,21,7,560
2017-10-21 07:00:00,7040,294,10,21,8,540
2017-10-21 08:00:00,7041,294,10,21,9,630
2017-10-21 09:00:00,7042,294,10,21,10,610
2017-10-21 10:00:00,7043,294,10,21,11,620
2017-10-21 11:00:00,7044,294,10,21,12,610
2017-10-21 12:00:00,7045,294,10,21,13,610
2017-10-21 13:00:00,7046,294,10,21,14,580
2017-10-21 14:00:00,7047,294,10,21,15,590
2017-10-21 15:00:00,7048,294,10,21,16,580
2017-10-21 16:00:00,7049,294,10,21,17,590
2017-10-21 17:00:00,7050,294,10,21,18,640
2017-10-21 18:00:00,7051,294,10,21,19,710
2017-10-21 19:00:00,7052,294,10,21,20,670
2017-10-21 20:00:00,7053,294,10,21,21,650
2017-10-21 21:00:00,7054,294,10,21,22,660
2017-10-21 22:00:00,7055,294,10,21,23,560
2017-10-21 23:00:00,7056,294,10,21,24,550
2017-10-22 00:00:00,7057,295,10,22,1,480
2017-10-22 01:00:00,7058,295,10,22,2,480
2017-10-22 02:00:00,7059,295,10,22,3,470
2017-10-22 03:00:00,7060,295,10,22,4,470
2017-10-22 04:00:00,7061,295,10,22,5,480
2017-10-22 05:00:00,7062,295,10,22,6,520
2017-10-22 06:00:00,7063,295,10,22,7,560
2017-10-22 07:00:00,7064,295,10,22,8,540
2017-10-22 08:00:00,7065,295,10,22,9,630
2017-10-22 09:00:00,7066,295,10,22,10,610
2017-10-22 10:00:00,7067,295,10,22,11,620
2017-10-22 11:00:00,7068,295,10,22,12,610
2017-10-22 12:00:00,7069,295,10,22,13,610
2017-10-22 13:00:00,7070,295,10,22,14,580
2017-10-22 14:00:00,7071,295,10,22,15,590
2017-10-22 15:00:00,7072,295,10,22,16,580
2017-10-22 16:00:00,7073,295,10,22,17,590
2017-10-22 17:00:00,7074,295,10,22,18,640
2017-10-22 18:00:00,7075,295,10,22,19,710
2017-10-22 19:00:00,7076,295,10,22,20,670
2017-10-22 20:00:00,7077,295,10,22,21,650
2017-10-22 21:00:00,7078,295,10,22,22,660
2017-10-22 22:00:00,7079,295,10,22,23,560
2017-10-22 23:00:00,7080,295,10,22,24,550
2017-10-23 00:00:00,7081,296,10,23,1,480
2017-10-23 01:00:00,7082,296,10,23,2,480
2017-10-23 02:00:00,7083,296,10,23,3,470
2017-10-23 03:00:00,7084,296,10,23,4,470
2017-10-23 04:00:00,7085,296,10,23,5,480
2017-10-23 05:00:00,7086,296,10,23,6,520
2017-10-23 06:00:00,7087,296,10,23,7,560
2017-10-23 07:00:00,7088,296,10,23,8,540
2017-10-23 08:00:00,7089,296,10,23,9,630
2017-10-23 09:00:00,7090,296,10,23,10,610
2017-10-23 10:00:00,7091,296,10,23,11,620
2017-10-23 11:00:00,7092,296,10,23,12,610
2017-10-23 12:00:00,7093,296,10,23,13,610
2017-10-23 13:00:00,7094,296,10,23,14,580
2017-10-23 14:00:00,7095,296,10,23,15,590
2017-10-23 15:00:00,7096,296,10,23,16,580
2017-10-23 16:00:00,7097,296,10,23,17,590
2017-10-23 17:00:00,7098,296,10,23,18,640
2017-10-23 18:00:00,7099,296,10,23,19,710
2017-10-23 19:00:00,7100,296,10,23,20,670
2017-10-23 20:00:00,7101,296,10,23,21,650
2017-10-23 21:00:00,7102,296,10,23,22,660
2017-10-23 22:00:00,7103,296,10,23,23,560
2017-10-23 23:00:00,7104,296,10,23,24,550
2017-10-24 00:00:00,7105,297,10,24,1,480
2017-10-24 01:00:00,7106,297,10,24,2,480
2017-10-24 02:00:00,7107,297,10,24,3,470
2017-10-24 03:00:00,7108,297,10,24,4,470
2017-10-24 04:00:00,7109,297,10,24,5,480
2017-10-24 05:00:00,7110,297,10,24,6,520
2017-10-24 06:00:00,7111,297,10,24,7,560
2017-10-24 07:00:00,7112,297,10,24,8,540
2017-10-24 08:00:00,7113,297,10,24,9,630
2017-10-24 09:00:00,7114,297,10,24,10,610
2017-10-24 10:00:00,7115,297,10,24,11,620
2017-10-24 11:00:00,7116,297,10,24,12,610
2017-10-24 12:00:00,7117,297,10,24,13,610
2017-10-24 13:00:00,7118,297,10,24,14,580
2017-10-24 14:00:00,7119,297,10,24,15,590
2017-10-24 15:00:00,7120,297,10,24,16,580
2017-10-24 16:00:00,7121,297,10,24,17,590
2017-10-24 17:00:00,7122,297,10,24,18,640
2017-10-24 18:00:00,7123,297,10,24,19,710
2017-10-24 19:00:00,7124,297,10,24,20,670
2017-10-24 20:00:00,7125,297,10,24,21,650
2017-10-24 21:00:00,7126,297,10,24,22,660
2017-10-24 22:00:00,7127,297,10,24,23,560
2017-10-24 23:00:00,7128,297,10,24,24,550
2017-10-25 00:00:00,7129,298,10,25,1,480
2017-10-25 01:00:00,7130,298,10,25,2,480
2017-10-25 02:00:00,7131,298,10,25,3,470
2017-10-25 03:00:00,7132,298,10,25,4,470
2017-10-25 04:00:00,7133,298,10,25,5,480
2017-10-25 05:00:00,7134,298,10,25,6,520
2017-10-25 06:00:00,7135,298,10,25,7,560
2017-10-25 07:00:00,7136,298,10,25,8,540
2017-10-25 08:00:00,7137,298,10,25,9,630
2017-10-25 09:00:00,7138,298,10,25,10,610
2017-10-25 10:00:00,7139,298,10,25,11,620
2017-10-25 11:00:00,7140,298,10,25,12,610
2017-10-25 12:00:00,7141,298,10,25,13,610
2017-10-25 13:00:00,7142,298,10,25,14,580
2017-10-25 14:00:00,7143,298,10,25,15,590
2017-10-25 15:00:00,7144,298,10,25,16,580
2017-10-25 16:00:00,7145,298,10,25,17,590
2017-10-25 17:00:00,7146,298,10,25,18,640
2017-10-25 18:00:00,7147,298,10,25,19,710
2017-10-25 19:00:00,7148,298,10,25,20,670
2017-10-25 20:00:00,7149,298,10,25,21,650
2017-10-25 21:00:00,7150,298,10,25,22,660
2017-10-25 22:00:00,7151,298,10,25,23,560
2017-10-25 23:00:00,7152,298,10,25,24,550
2017-10-26 00:00:00,7153,299,10,26,1,480
2017-10-26 01:00:00,7154,299,10,26,2,480
2017-10-26 02:00:00,7155,299,10,26,3,470
2017-10-26 03:00:00,7156,299,10,26,4,470
2017-10-26 04:00:00,7157,299,10,26,5,480
2017-10-26 05:00:00,7158,299,10,26,6,520
2017-10-26 06:00:00,7159,299,10,26,7,560
2017-10-26 07:00:00,7160,299,10,26,8,540
2017-10-26 08:00:00,7161,299,10,26,9,630
2017-10-26 09:00:00,7162,299,10,26,10,610
2017-10-26 10:00:00,7163,299,10,26,11,620
2017-10-26 11:00:00,7164,299,10,26,12,610
2017-10-26 12:00:00,7165,299,10,26,13,610
2017-10-26 13:00:00,7166,299,10,26,14,580
2017-10-26 14:00:00,7167,299,10,26,15,590
2017-10-26 15:00:00,7168,299,10,26,16,580
2017-10-26 16:00:00,7169,299,10,26,17,590
2017-10-26 17:00:00,7170,299,10,26,18,640
2017-10-26 18:00:00,7171,299,10,26,19,710
2017-10-26 19:00:00,7172,299,10,26,20,670
2017-10-26 20:00:00,7173,299,10,26,21,650
2017-10-26 21:00:00,7174,299,10,26,22,660
2017-10-26 22:00:00,7175,299,10,26,23,560
2017-10-26 23:00:00,7176,299,10,26,24,550
2017-10-27 00:00:00,7177,300,10,27,1,480
2017-10-27 01:00:00,7178,300,10,27,2,480
2017-10-27 02:00:00,7179,300,10,27,3,470
2017-10-27 03:00:00,7180,300,10,27,4,470
2017-10-27 04:00:00,7181,300,10,27,5,480
2017-10-27 05:00:00,7182,300,10,27,6,520
2017-10-27 06:00:00,7183,300,10,27,7,560
2017-10-27 07:00:00,7184,300,10,27,8,540
2017-10-27 08:00:00,7185,300,10,27,9,630
2017-10-27 09:00:00,7186,300,10,27,10,610
2017-10-27 10:00:00,7187,300,10,27,11,620
2017-10-27 11:00:00,7188,300,10,27,12,610
2017-10-27 12:00:00,7189,300,10,27,13,610
2017-10-27 13:00:00,7190,300,10,27,14,580
2017-10-27 14:00:00,7191,300,10,27,15,590
2017-10-27 15:00:00,7192,300,10,27,16,580
2017-10-27 16:00:00,7193,300,10,27,17,590
2017-10-27 17:00:00,7194,300,10,27,18,640
2017-10-27 18:00:00,7195,300,10,27,19,710
2017-10-27 19:00:00,7196,300,10,27,20,670
2017-10-27 20:00:00,7197,300,10,27,21,650
2017-10-27 21:00:00,7198,300,10,27,22,660
2017-10-27 22:00:00,7199,300,10,27,23,560
2017-10-27 23:00:00,7200,300,10,27,24,550
2017-10-28 00:00:00,7201,301,10,28,1,480
2017-10-28 01:00:00,7202,301,10,28,2,480
2017-10-28 02:00:00,7203,301,10,28,3,470
2017-10-28 03:00:00,7204,301,10,28,4,470
2017-10-28 04:00:00,7205,301,10,28,5,480
2017-10-28 05:00:00,7206,301,10,28,6,520
2017-10-28 06:00:00,7207,301,10,28,7,560
2017-10-28 07:00:00,7208,301,10,28,8,540
2017-10-28 08:00:00,7209,301,10,28,9,630
2017-10-28 09:00:00,7210,301,10,28,10,610
2017-10-28 10:00:00,7211,301,10,28,11,620
2017-10-28 11:00:00,7212,301,10,28,12,610
2017-10-28 12:00:00,7213,301,10,28,13,610
2017-10-28 13:00:00,7214,301,10,28,14,580
2017-10-28 14:00:00,7215,301,10,28,15,590
2017-10-28 15:00:00,7216,301,10,28,16,580
2017-10-28 16:00:00,7217,301,10,28,17,590
2017-10-28 17:00:00,7218,301,10,28,18,640
2017-10-28 18:00:00,7219,301,10,28,19,710
2017-10-28 19:00:00,7220,301,10,28,20,670
2017-10-28 20:00:00,7221,301,10,28,21,650
2017-10-28 21:00:00,7222,301,10,28,22,660
2017-10-28 22:00:00,7223,301,10,28,23,560
2017-10-28 23:00:00,7224,301,10,28,24,550
2017-10-29 00:00:00,7225,302,10,29,1,480
2017-10-29 01:00:00,7226,302,10,29,2,480
2017-10-29 02:00:00,7227,302,10,29,3,470
2017-10-29 03:00:00,7228,302,10,29,4,470
2017-10-29 04:00:00,7229,302,10,29,5,480
2017-10-29 05:00:00,7230,302,10,29,6,520
2017-10-29 06:00:00,7231,302,10,29,7,560
2017-10-29 07:00:00,7232,302,10,29,8,540
2017-10-29 08:00:00,7233,302,10,29,9,630
2017-10-29 09:00:00,7234,302,10,29,10,610
2017-10-29 10:00:00,7235,302,10,29,11,620
2017-10-29 11:00:00,7236,302,10,29,12,610
2017-10-29 12:00:00,7237,302,10,29,13,610
2017-10-29 13:00:00,7238,302,10,29,14,580
2017-10-29 14:00:00,7239,302,10,29,15,590
2017-10-29 15:00:00,7240,302,10,29,16,580
2017-10-29 16:00:00,7241,302,10,29,17,590
2017-10-29 17:00:00,7242,302,10,29,18,640
2017-10-29 18:00:00,7243,302,10,29,19,710
2017-10-29 19:00:00,7244,302,10,29,20,670
2017-10-29 20:00:00,7245,302,10,29,21,650
2017-10-29 21:00:00,7246,302,10,29,22,660
2017-10-29 22:00:00,7247,302,10,29,23,560
2017-10-29 23:00:00,7248,302,10,29,24,550
2017-10-30 00:00:00,7249,303,10,30,1,480
2017-10-30 01:00:00,7250,303,10,30,2,480
2017-10-30 02:00:00,7251,303,10,30,3,470
2017-10-30 03:00:00,7252,303,10,30,4,470
2017-10-30 04:00:00,7253,303,10,30,5,480
2017-10-30 05:00:00,7254,303,10,30,6,520
2017-10-30 06:00:00,7255,303,10,30,7,560
2017-10-30 07:00:00,7256,303,10,30,8,540
2017-10-30 08:00:00,7257,303,10,30,9,630
2017-10-30 09:00:00,7258,303,10,30,10,610
2017-10-30 10:00:00,7259,303,10,30,11,620
2017-10-30 11:00:00,7260,303,10,30,12,610
2017-10-30 12:00:00,7261,303,10,30,13,610
2017-10-30 13:00:00,7262,303,10,30,14,580
2017-10-30 14:00:00,7263,303,10,30,15,590
2017-10-30 15:00:00,7264,303,10,30,16,580
2017-10-30 16:00:00,7265,303,10,30,17,590
2017-10-30 17:00:00,7266,303,10,30,18,640
2017-10-30 18:00:00,7267,303,10,30,19,710
2017-10-30 19:00:00,7268,303,10,30,20,670
2017-10-30 20:00:00,7269,303,10,30,21,650
2017-10-30 21:00:00,7270,303,10,30,22,660
2017-10-30 22:00:00,7271,303,10,30,23,560
2017-10-30 23:00:00,7272,303,10,30,24,550
2017-10-31 00:00:00,7273,304,10,31,1,480
2017-10-31 01:00:00,7274,304,10,31,2,480
2017-10-31 02:00:00,7275,304,10,31,3,470
2017-10-31 03:00:00,7276,304,10,31,4,470
2017-10-31 04:00:00,7277,304,10,31,5,480
2017-10-31 05:00:00,7278,304,10,31,6,520
2017-10-31 06:00:00,7279,304,10,31,7,560
2017-10-31 07:00:00,7280,304,10,31,8,540
2017-10-31 08:00:00,7281,304,10,31,9,630
2017-10-31 09:00:00,7282,304,10,31,10,610
2017-10-31 10:00:00,7283,304,10,31,11,620
2017-10-31 11:00:00,7284,304,10,31,12,610
2017-10-31 12:00:00,7285,304,10,31,13,610
2017-10-31 13:00:00,7286,304,10,31,14,580
2017-10-31 14:00:00,7287,304,10,31,15,590
2017-10-31 15:00:00,7288,304,10,31,16,580
2017-10-31 16:00:00,7289,304,10,31,17,590
2017-10-31 17:00:00,7290,304,10,31,18,640
2017-10-31 18:00:00,7291,304,10,31,19,710
2017-10-31 19:00:00,7292,304,10,31,20,670
2017-10-31 20:00:00,7293,304,10,31,21,650
2017-10-31 21:00:00,7294,304,10,31,22,660
2017-10-31 22:00:00,7295,304,10,31,23,560
2017-10-31 23:00:00,7296,304,10,31,24,550
2017-11-01 00:00:00,7297,305,11,1,1,580
2017-11-01 01:00:00,7298,305,11,1,2,580
2017-11-01 02:00:00,7299,305,11,1,3,570
2017-11-01 03:00:00,7300,305,11,1,4,570
2017-11-01 04:00:00,7301,305,11,1,5,570
2017-11-01 05:00:00,7302,305,11,1,6,600
2017-11-01 06:00:00,7303,305,11,1,7,640
2017-11-01 07:00:00,7304,305,11,1,8,680
2017-11-01 08:00:00,7305,305,11,1,9,740
2017-11-01 09:00:00,7306,305,11,1,10,720
2017-11-01 10:00:00,7307,305,11,1,11,690
2017-11-01 11:00:00,7308,305,11,1,12,730
2017-11-01 12:00:00,7309,305,11,1,13,700
2017-11-01 13:00:00,7310,305,11,1,14,680
2017-11-01 14:00:00,7311,305,11,1,15,680
2017-11-01 15:00:00,7312,305,11,1,16,680
2017-11-01 16:00:00,7313,305,11,1,17,740
2017-11-01 17:00:00,7314,305,11,1,18,760
2017-11-01 18:00:00,7315,305,11,1,19,760
2017-11-01 19:00:00,7316,305,11,1,20,720
2017-11-01 20:00:00,7317,305,11,1,21,700
2017-11-01 21:00:00,7318,305,11,1,22,680
2017-11-01 22:00:00,7319,305,11,1,23,630
2017-11-01 23:00:00,7320,305,11,1,24,600
2017-11-02 00:00:00,7321,306,11,2,1,580
2017-11-02 01:00:00,7322,306,11,2,2,580
2017-11-02 02:00:00,7323,306,11,2,3,570
2017-11-02 03:00:00,7324,306,11,2,4,570
2017-11-02 04:00:00,7325,306,11,2,5,570
2017-11-02 05:00:00,7326,306,11,2,6,600
2017-11-02 06:00:00,7327,306,11,2,7,640
2017-11-02 07:00:00,7328,306,11,2,8,680
2017-11-02 08:00:00,7329,306,11,2,9,740
2017-11-02 09:00:00,7330,306,11,2,10,720
2017-11-02 10:00:00,7331,306,11,2,11,690
2017-11-02 11:00:00,7332,306,11,2,12,730
2017-11-02 12:00:00,7333,306,11,2,13,700
2017-11-02 13:00:00,7334,306,11,2,14,680
2017-11-02 14:00:00,7335,306,11,2,15,680
2017-11-02 15:00:00,7336,306,11,2,16,680
2017-11-02 16:00:00,7337,306,11,2,17,740
2017-11-02 17:00:00,7338,306,11,2,18,760
2017-11-02 18:00:00,7339,306,11,2,19,760
2017-11-02 19:00:00,7340,306,11,2,20,720
2017-11-02 20:00:00,7341,306,11,2,21,700
2017-11-02 21:00:00,7342,306,11,2,22,680
2017-11-02 22:00:00,7343,306,11,2,23,630
2017-11-02 23:00:00,7344,306,11,2,24,600
2017-11-03 00:00:00,7345,307,11,3,1,580
2017-11-03 01:00:00,7346,307,11,3,2,580
2017-11-03 02:00:00,7347,307,11,3,3,570
2017-11-03 03:00:00,7348,307,11,3,4,570
2017-11-03 04:00:00,7349,307,11,3,5,570
2017-11-03 05:00:00,7350,307,11,3,6,600
2017-11-03 06:00:00,7351,307,11,3,7,640
2017-11-03 07:00:00,7352,307,11,3,8,680
2017-11-03 08:00:00,7353,307,11,3,9,740
2017-11-03 09:00:00,7354,307,11,3,10,720
2017-11-03 10:00:00,7355,307,11,3,11,690
2017-11-03 11:00:00,7356,307,11,3,12,730
2017-11-03 12:00:00,7357,307,11,3,13,700
2017-11-03 13:00:00,7358,307,11,3,14,680
2017-11-03 14:00:00,7359,307,11,3,15,680
2017-11-03 15:00:00,7360,307,11,3,16,680
2017-11-03 16:00:00,7361,307,11,3,17,740
2017-11-03 17:00:00,7362,307,11,3,18,760
2017-11-03 18:00:00,7363,307,11,3,19,760
2017-11-03 19:00:00,7364,307,11,3,20,720
2017-11-03 20:00:00,7365,307,11,3,21,700
2017-11-03 21:00:00,7366,307,11,3,22,680
2017-11-03 22:00:00,7367,307,11,3,23,630
2017-11-03 23:00:00,7368,307,11,3,24,600
2017-11-04 00:00:00,7369,308,11,4,1,580
2017-11-04 01:00:00,7370,308,11,4,2,580
2017-11-04 02:00:00,7371,308,11,4,3,570
2017-11-04 03:00:00,7372,308,11,4,4,570
2017-11-04 04:00:00,7373,308,11,4,5,570
2017-11-04 05:00:00,7374,308,11,4,6,600
2017-11-04 06:00:00,7375,308,11,4,7,640
2017-11-04 07:00:00,7376,308,11,4,8,680
2017-11-04 08:00:00,7377,308,11,4,9,740
2017-11-04 09:00:00,7378,308,11,4,10,720
2017-11-04 10:00:00,7379,308,11,4,11,690
2017-11-04 11:00:00,7380,308,11,4,12,730
2017-11-04 12:00:00,7381,308,11,4,13,700
2017-11-04 13:00:00,7382,308,11,4,14,680
2017-11-04 14:00:00,7383,308,11,4,15,680
2017-11-04 15:00:00,7384,308,11,4,16,680
2017-11-04 16:00:00,7385,308,11,4,17,740
2017-11-04 17:00:00,7386,308,11,4,18,760
2017-11-04 18:00:00,7387,308,11,4,19,760
2017-11-04 19:00:00,7388,308,11,4,20,720
2017-11-04 20:00:00,7389,308,11,4,21,700
2017-11-04 21:00:00,7390,308,11,4,22,680
2017-11-04 22:00:00,7391,308,11,4,23,630
2017-11-04 23:00:00,7392,308,11,4,24,600
2017-11-05 00:00:00,7393,309,11,5,1,580
2017-11-05 01:00:00,7394,309,11,5,2,580
2017-11-05 02:00:00,7395,309,11,5,3,570
2017-11-05 03:00:00,7396,309,11,5,4,570
2017-11-05 04:00:00,7397,309,11,5,5,570
2017-11-05 05:00:00,7398,309,11,5,6,600
2017-11-05 06:00:00,7399,309,11,5,7,640
2017-11-05 07:00:00,7400,309,11,5,8,680
2017-11-05 08:00:00,7401,309,11,5,9,740
2017-11-05 09:00:00,7402,309,11,5,10,720
2017-11-05 10:00:00,7403,309,11,5,11,690
2017-11-05 11:00:00,7404,309,11,5,12,730
2017-11-05 12:00:00,7405,309,11,5,13,700
2017-11-05 13:00:00,7406,309,11,5,14,680
2017-11-05 14:00:00,7407,309,11,5,15,680
2017-11-05 15:00:00,7408,309,11,5,16,680
2017-11-05 16:00:00,7409,309,11,5,17,740
2017-11-05 17:00:00,7410,309,11,5,18,760
2017-11-05 18:00:00,7411,309,11,5,19,760
2017-11-05 19:00:00,7412,309,11,5,20,720
2017-11-05 20:00:00,7413,309,11,5,21,700
2017-11-05 21:00:00,7414,309,11,5,22,680
2017-11-05 22:00:00,7415,309,11,5,23,630
2017-11-05 23:00:00,7416,309,11,5,24,600
2017-11-06 00:00:00,7417,310,11,6,1,580
2017-11-06 01:00:00,7418,310,11,6,2,580
2017-11-06 02:00:00,7419,310,11,6,3,570
2017-11-06 03:00:00,7420,310,11,6,4,570
2017-11-06 04:00:00,7421,310,11,6,5,570
2017-11-06 05:00:00,7422,310,11,6,6,600
2017-11-06 06:00:00,7423,310,11,6,7,640
2017-11-06 07:00:00,7424,310,11,6,8,680
2017-11-06 08:00:00,7425,310,11,6,9,740
2017-11-06 09:00:00,7426,310,11,6,10,720
2017-11-06 10:00:00,7427,310,11,6,11,690
2017-11-06 11:00:00,7428,310,11,6,12,730
2017-11-06 12:00:00,7429,310,11,6,13,700
2017-11-06 13:00:00,7430,310,11,6,14,680
2017-11-06 14:00:00,7431,310,11,6,15,680
2017-11-06 15:00:00,7432,310,11,6,16,680
2017-11-06 16:00:00,7433,310,11,6,17,740
2017-11-06 17:00:00,7434,310,11,6,18,760
2017-11-06 18:00:00,7435,310,11,6,19,760
2017-11-06 19:00:00,7436,310,11,6,20,720
2017-11-06 20:00:00,7437,310,11,6,21,700
2017-11-06 21:00:00,7438,310,11,6,22,680
2017-11-06 22:00:00,7439,310,11,6,23,630
2017-11-06 23:00:00,7440,310,11,6,24,600
2017-11-07 00:00:00,7441,311,11,7,1,580
2017-11-07 01:00:00,7442,311,11,7,2,580
2017-11-07 02:00:00,7443,311,11,7,3,570
2017-11-07 03:00:00,7444,311,11,7,4,570
2017-11-07 04:00:00,7445,311,11,7,5,570
2017-11-07 05:00:00,7446,311,11,7,6,600
2017-11-07 06:00:00,7447,311,11,7,7,640
2017-11-07 07:00:00,7448,311,11,7,8,680
2017-11-07 08:00:00,7449,311,11,7,9,740
2017-11-07 09:00:00,7450,311,11,7,10,720
2017-11-07 10:00:00,7451,311,11,7,11,690
2017-11-07 11:00:00,7452,311,11,7,12,730
2017-11-07 12:00:00,7453,311,11,7,13,700
2017-11-07 13:00:00,7454,311,11,7,14,680
2017-11-07 14:00:00,7455,311,11,7,15,680
2017-11-07 15:00:00,7456,311,11,7,16,680
2017-11-07 16:00:00,7457,311,11,7,17,740
2017-11-07 17:00:00,7458,311,11,7,18,760
2017-11-07 18:00:00,7459,311,11,7,19,760
2017-11-07 19:00:00,7460,311,11,7,20,720
2017-11-07 20:00:00,7461,311,11,7,21,700
2017-11-07 21:00:00,7462,311,11,7,22,680
2017-11-07 22:00:00,7463,311,11,7,23,630
2017-11-07 23:00:00,7464,311,11,7,24,600
2017-11-08 00:00:00,7465,312,11,8,1,580
2017-11-08 01:00:00,7466,312,11,8,2,580
2017-11-08 02:00:00,7467,312,11,8,3,570
2017-11-08 03:00:00,7468,312,11,8,4,570
2017-11-08 04:00:00,7469,312,11,8,5,570
2017-11-08 05:00:00,7470,312,11,8,6,600
2017-11-08 06:00:00,7471,312,11,8,7,640
2017-11-08 07:00:00,7472,312,11,8,8,680
2017-11-08 08:00:00,7473,312,11,8,9,740
2017-11-08 09:00:00,7474,312,11,8,10,720
2017-11-08 10:00:00,7475,312,11,8,11,690
2017-11-08 11:00:00,7476,312,11,8,12,730
2017-11-08 12:00:00,7477,312,11,8,13,700
2017-11-08 13:00:00,7478,312,11,8,14,680
2017-11-08 14:00:00,7479,312,11,8,15,680
2017-11-08 15:00:00,7480,312,11,8,16,680
2017-11-08 16:00:00,7481,312,11,8,17,740
2017-11-08 17:00:00,7482,312,11,8,18,760
2017-11-08 18:00:00,7483,312,11,8,19,760
2017-11-08 19:00:00,7484,312,11,8,20,720
2017-11-08 20:00:00,7485,312,11,8,21,700
2017-11-08 21:00:00,7486,312,11,8,22,680
2017-11-08 22:00:00,7487,312,11,8,23,630
2017-11-08 23:00:00,7488,312,11,8,24,600
2017-11-09 00:00:00,7489,313,11,9,1,580
2017-11-09 01:00:00,7490,313,11,9,2,580
2017-11-09 02:00:00,7491,313,11,9,3,570
2017-11-09 03:00:00,7492,313,11,9,4,570
2017-11-09 04:00:00,7493,313,11,9,5,570
2017-11-09 05:00:00,7494,313,11,9,6,600
2017-11-09 06:00:00,7495,313,11,9,7,640
2017-11-09 07:00:00,7496,313,11,9,8,680
2017-11-09 08:00:00,7497,313,11,9,9,740
2017-11-09 09:00:00,7498,313,11,9,10,720
2017-11-09 10:00:00,7499,313,11,9,11,690
2017-11-09 11:00:00,7500,313,11,9,12,730
2017-11-09 12:00:00,7501,313,11,9,13,700
2017-11-09 13:00:00,7502,313,11,9,14,680
2017-11-09 14:00:00,7503,313,11,9,15,680
2017-11-09 15:00:00,7504,313,11,9,16,680
2017-11-09 16:00:00,7505,313,11,9,17,740
